0.1,1.76354,874.263,764.378
0.1,1.76943,870.897,763.754
0.1,1.77532,878.783,773.324
0.1,1.78122,877.052,768.712
0.1,1.78712,889.45,776.775
0.1,1.79302,889.263,775.346
0.1,1.79894,883.199,769.869
0.1,1.80486,877.433,767.74
0.1,1.81078,881.2,769.418
0.1,1.81671,880.602,769.91
0.1,1.82265,890.195,776.453
0.1,1.82859,892.724,778.767
0.1,1.83454,893.702,779.399
0.1,1.8405,900.838,783.329
0.1,1.84647,895.804,779.652
0.1,1.85244,895.359,779.659
0.1,1.85842,901.316,782.369
0.1,1.86441,910.982,787.26
0.1,1.87041,922.149,795.242
0.1,1.87642,934.15,805.038
0.1,1.88243,878.523,769.672
0.1,1.88845,876.638,768.818
0.1,1.89448,872.651,766.529
0.1,1.90053,871.847,766.235
0.1,1.90657,874.072,767.085
0.1,1.91263,868.944,761.803
0.1,1.9187,870.317,762.407
0.1,1.92477,873.763,765.902
0.1,1.93085,868.878,763.639
0.1,1.93694,871.805,765.783
0.1,1.94304,877.235,769.308
0.1,1.94914,876.09,768.327
0.1,1.95525,871.488,765.363
0.1,1.96137,869.978,763.585
0.1,1.96749,870.568,762.895
0.1,1.97361,866.298,761.065
0.1,1.97974,870.48,763.294
0.1,1.98587,876.104,768.024
0.1,1.992,869.257,764.149
0.1,1.99814,872.307,766.344
0.1,2.00427,871.969,766.328
0.1,2.01041,874.819,767.259
0.1,2.01654,866.264,761.829
0.1,2.02267,865.938,760.324
0.1,2.0288,872.883,764.577
0.1,2.03493,876.889,768.674
0.1,2.04105,868.937,764.335
0.1,2.04716,869.345,764.418
0.1,2.05327,875.615,768.071
0.1,2.05938,877.981,770.169
0.1,2.06548,874.261,768.035
0.1,2.07157,867.862,765.068
0.1,2.07765,869.101,762.417
0.1,2.08373,872.606,765.573
0.1,2.0898,877.442,768.867
0.1,2.09587,867.462,762.97
0.1,2.10192,873.068,766.751
0.1,2.10798,876.039,769.148
0.1,2.11402,875.27,768.066
0.1,2.12006,873.517,764.698
0.1,2.1261,864.397,760.41
0.1,2.13214,865.669,760.808
0.1,2.13817,870.426,761.044
0.1,2.1442,873.828,764.216
0.1,2.15023,878.018,768.945
0.1,2.15627,862.846,762.482
0.1,2.16231,865.22,763.776
0.1,2.16835,864.492,757.439
0.1,2.1744,868.919,754.845
0.1,2.18046,866.708,754.947
0.1,2.18653,871.232,763.348
0.1,2.19261,852.383,750.853
0.1,2.19871,861.701,756.837
0.1,2.20483,868.066,764.919
0.1,2.21096,874.5,769.091
0.1,2.21711,878.914,774.951
0.1,2.22329,874.829,769.39
0.1,2.22949,864.049,766.996
0.1,2.23572,892.904,809.198
0.1,2.24197,900.497,786.639
0.1,2.24824,863.956,758.964
0.1,2.25454,868.072,764.845
0.1,2.26087,867.479,765.783
0.1,2.26721,1096.58,951.561
0.1,2.27357,878.129,778.482
0.1,2.27994,954.693,826.77
0.1,2.28631,874.044,772.909
0.1,2.29268,873.005,767.399
0.1,2.29904,858.937,760.687
0.1,2.30537,904.233,786.701
0.1,2.31165,886.013,780.353
0.1,2.31789,899.022,786.121
0.1,2.32404,850.891,761.071
0.1,2.33011,1122.68,1030.39
0.2,0.00596815,899.301,793.188
0.2,0.0120383,916.204,809.814
0.2,0.0181966,902.974,811.207
0.2,0.0244272,889.329,807.616
0.2,0.030714,867.985,790.158
0.2,0.037042,894.99,805.708
0.2,0.0433972,882.284,800.655
0.2,0.0497674,878.09,795.03
0.2,0.0561422,890.436,803.432
0.2,0.062513,892.184,805.631
0.2,0.0688728,1019.82,907.881
0.2,0.0752164,890.756,805.17
0.2,0.0815397,893.184,809.195
0.2,0.08784,909.624,825.097
0.2,0.0941158,956.885,851.027
0.2,0.100366,916.318,842.196
0.2,0.106591,894.241,807.118
0.2,0.112791,1010.79,893.979
0.2,0.118968,1016.34,905.744
0.2,0.125122,1014.89,905.393
0.2,0.131256,878.931,800.451
0.2,0.137371,895.198,816.519
0.2,0.143468,886.741,811.183
0.2,0.149552,921.961,822.834
0.2,0.155622,985.491,891.435
0.2,0.161681,904.425,825.002
0.2,0.167732,903.12,807.912
0.2,0.173775,900.462,809.075
0.2,0.179813,895.666,810.051
0.2,0.185848,891.693,801.344
0.2,0.191881,883.311,794.839
0.2,0.197913,881.32,811.219
0.2,0.203946,881.977,787.116
0.2,0.20998,888.431,802.733
0.2,0.216018,994.121,892.451
0.2,0.22206,894.906,816.267
0.2,0.228107,899.146,813.015
0.2,0.234159,897.711,813.385
0.2,0.240217,893.305,808.517
0.2,0.246281,890.757,796.394
0.2,0.252352,892.598,790.17
0.2,0.25843,898.254,816.696
0.2,0.264515,894.316,813.412
0.2,0.270606,888.103,802.609
0.2,0.276705,1015.79,898.672
0.2,0.282809,892.647,806.024
0.2,0.288919,889.144,807.315
0.2,0.295035,890.427,807.2
